Id,NightDuration,Weather,NewYear,Holliday,Sunday,Saturday,CovidCases,Target
604,422,19.5945454545,0.0,0.0,0,0,0.0,-1.0
605,426,19.06,0.0,0.0,0,0,0.0,-1.0
606,430,18.6063636364,0.0,0.0,0,0,0.0,-1.0
607,434,18.9563636364,0.0,0.0,0,0,0.0,-1.0
608,438,18.7563636364,0.0,0.0,0,0,0.0,-1.0
609,443,18.4145454545,0.0,0.0,0,1,0.0,-1.0
610,448,18.4209090909,0.0,0.0,1,0,0.0,-1.0
611,452,18.17,0.0,0.0,0,0,0.0,-1.0
612,456,18.8463636364,0.0,0.0,0,0,0.0,-1.0
613,460,19.0981818182,0.0,0.0,0,0,0.0,-1.0
614,465,18.9263636364,0.0,0.0,0,0,0.0,-1.0
615,469,19.0227272727,0.0,0.0,0,0,0.0,-1.0
616,473,19.3209090909,0.0,0.0,0,1,0.0,-1.0
617,478,18.8245454545,0.0,0.0,1,0,0.0,-1.0
618,482,18.6354545455,0.0,0.0,0,0,0.0,-1.0
619,487,18.2163636364,0.0,0.0,0,0,0.0,-1.0
620,492,18.9663636364,0.0,0.0,0,0,0.0,-1.0
621,496,19.4545454545,0.0,0.0,0,0,0.0,-1.0
622,501,18.8463636364,0.0,0.0,0,0,0.0,-1.0
623,505,18.4309090909,0.0,0.0,0,1,0.0,-1.0
624,510,18.2218181818,0.0,0.0,1,0,0.0,-1.0
625,515,18.2181818182,0.0,0.0,0,0,0.0,-1.0
626,520,17.9954545455,0.0,0.0,0,0,0.0,-1.0
627,524,17.3372727273,0.0,0.0,0,0,0.0,-1.0
628,529,16.1609090909,0.0,0.0,0,0,0.0,-1.0
629,534,16.0054545455,0.0,0.0,0,0,0.0,-1.0
630,538,15.6390909091,0.0,0.0,0,1,0.0,-1.0
631,543,15.5645454545,0.0,0.0,1,0,0.0,-1.0
632,549,15.9109090909,0.0,0.0,0,0,0.0,-1.0
633,553,15.1736363636,0.0,0.0,0,0,0.0,-1.0
634,558,14.9663636364,0.0,0.0,0,0,0.0,-1.0
635,563,14.6072727273,0.0,0.0,0,0,0.0,-1.0
636,567,14.4218181818,0.0,0.0,0,0,0.0,-1.0
637,572,14.6809090909,0.0,0.0,0,1,0.0,-1.0
638,578,13.8018181818,0.0,0.0,1,0,0.0,-1.0
639,582,14.2736363636,0.0,0.0,0,0,0.0,-1.0
640,587,15.1090909091,0.0,0.0,0,0,0.0,-1.0
641,592,14.1663636364,0.0,0.0,0,0,0.0,-1.0
642,597,13.2036363636,0.0,0.0,0,0,0.0,-1.0
643,602,13.0772727273,0.0,0.0,0,0,0.0,-1.0
644,606,13.1890909091,0.0,0.0,0,1,0.0,-1.0
645,612,12.7363636364,0.0,0.0,1,0,0.0,-1.0
646,617,12.5863636364,0.0,0.0,0,0,0.0,-1.0
647,622,13.0018181818,0.0,0.0,0,0,0.0,-1.0
648,627,12.5663636364,0.0,0.0,0,0,0.0,-1.0
649,631,12.1545454545,0.0,0.0,0,0,0.0,-1.0
650,636,12.0472727273,0.0,0.0,0,0,0.0,-1.0
651,641,10.6772727273,0.0,0.0,0,1,0.0,-1.0
652,647,9.95818181818,0.0,0.0,1,0,0.0,-1.0
653,652,9.98363636364,0.0,0.0,0,0,0.0,-1.0
654,657,10.7109090909,0.0,0.0,0,0,0.0,-1.0
655,661,10.6454545455,0.0,0.0,0,0,0.0,-1.0
656,666,10.7518181818,0.0,0.0,0,0,0.0,-1.0
657,671,10.8536363636,0.0,0.0,0,0,0.0,-1.0
658,676,11.2109090909,0.0,0.0,0,1,0.0,-1.0
659,681,10.8527272727,0.0,0.0,1,0,0.0,-1.0
660,687,10.1927272727,0.0,0.0,0,0,0.0,-1.0
661,691,10.1890909091,0.0,0.0,0,0,0.0,-1.0
662,696,9.37181818182,0.0,0.0,0,0,0.0,-1.0
663,701,8.84727272727,0.0,0.0,0,0,0.0,-1.0
664,706,8.88545454545,0.0,0.0,0,0,0.0,-1.0
665,711,9.88181818182,0.0,0.0,0,1,0.0,-1.0
666,716,9.59,0.0,0.0,1,0,0.0,-1.0
667,721,8.97454545455,0.0,0.0,0,0,0.0,-1.0
668,726,7.69545454545,0.0,0.0,0,0,0.0,-1.0
669,731,7.52636363636,0.0,0.0,0,0,0.0,-1.0
670,736,7.46818181818,0.0,0.0,0,0,0.0,-1.0
671,741,7.02090909091,0.0,0.0,0,0,0.0,-1.0
672,746,5.53727272727,0.0,0.0,0,1,0.0,-1.0
673,751,5.53,0.0,0.0,1,0,0.0,-1.0
674,756,5.63545454545,0.0,0.0,0,0,0.0,-1.0
675,761,5.05727272727,0.0,0.0,0,0,0.0,-1.0
676,766,4.44545454545,0.0,0.0,0,0,0.0,-1.0
677,771,4.96545454545,0.0,0.0,0,0,0.0,-1.0
678,775,5.28545454545,0.0,0.0,0,0,0.0,-1.0
679,781,5.58818181818,0.0,0.0,0,1,0.0,-1.0
680,786,4.82818181818,0.0,0.0,1,0,0.0,-1.0
681,791,4.74363636364,0.0,0.0,0,0,0.0,-1.0
682,795,5.14272727273,0.0,0.0,0,0,0.0,-1.0
683,801,4.86,0.0,0.0,0,0,0.0,-1.0
684,806,4.43454545455,0.0,0.0,0,0,0.0,-1.0
685,811,4.51454545455,0.0,0.0,0,0,0.0,-1.0
686,815,3.73545454545,0.0,0.0,0,1,0.0,-1.0
687,820,2.36090909091,0.0,0.0,1,0,0.0,-1.0
688,826,2.16272727273,0.0,0.0,0,0,0.0,-1.0
689,830,1.42636363636,0.0,0.0,0,0,0.0,-1.0
690,835,0.918181818182,0.0,0.0,0,0,0.0,-1.0
691,841,1.42,0.0,0.0,0,0,0.0,-1.0
692,845,0.313636363636,0.0,0.0,0,0,0.0,-1.0
693,850,-0.153636363636,0.0,0.0,0,1,0.0,-1.0
694,855,-0.731818181818,0.0,0.0,1,0,0.0,-1.0
695,860,-0.787272727273,0.0,0.0,0,0,0.0,-1.0
696,865,-0.0663636363636,0.0,0.0,0,0,0.0,-1.0
697,869,0.486363636364,0.0,0.0,0,0,0.0,-1.0
698,875,0.466363636364,0.0,0.0,0,0,0.0,-1.0
699,879,-0.0463636363636,0.0,0.0,0,0,0.0,-1.0
700,884,-0.601818181818,0.0,0.0,0,1,0.0,-1.0
701,889,0.0463636363636,0.0,0.0,1,0,0.0,-1.0
702,894,-0.618181818182,0.0,0.0,0,0,0.0,-1.0
703,898,-1.37363636364,0.0,0.0,0,0,0.0,-1.0
704,903,-1.19636363636,0.0,0.0,0,0,0.0,-1.0
705,908,-1.86818181818,0.0,0.0,0,0,0.0,-1.0
706,912,-2.43818181818,0.0,0.0,0,0,0.0,-1.0
707,917,-2.19363636364,0.0,0.0,0,1,0.0,-1.0
708,922,-1.70181818182,0.0,0.0,1,0,0.0,-1.0
709,926,-2.1,0.0,0.0,0,0,0.0,-1.0
710,930,-3.83363636364,0.0,0.0,0,0,0.0,-1.0
711,935,-4.62181818182,0.0,0.0,0,0,0.0,-1.0
712,939,-5.37636363636,0.0,0.0,0,0,0.0,-1.0
713,944,-4.49090909091,0.0,0.0,0,0,0.0,-1.0
714,949,-3.64818181818,0.0,0.0,0,1,0.0,-1.0
715,953,-4.99727272727,0.0,0.0,1,0,0.0,-1.0
716,957,-5.85909090909,0.0,0.0,0,0,0.0,-1.0
717,962,-6.83181818182,0.0,0.0,0,0,0.0,-1.0
718,966,-7.92545454545,0.0,0.0,0,0,0.0,-1.0
719,969,-7.85727272727,0.0,0.0,0,0,0.0,-1.0
720,973,-8.18727272727,0.0,0.0,0,0,0.0,-1.0
721,978,-9.48454545455,0.0,0.0,0,1,0.0,-1.0
722,982,-9.16272727273,0.0,0.0,1,0,0.0,-1.0
723,985,-8.12272727273,0.0,0.0,0,0,0.0,-1.0
724,989,-7.56909090909,0.0,0.0,0,0,0.0,-1.0
725,993,-8.52272727273,0.0,0.0,0,0,0.0,-1.0
726,996,-8.92909090909,0.0,0.0,0,0,0.0,-1.0
727,1000,-8.14090909091,0.0,0.0,0,0,0.0,-1.0
728,1003,-7.12545454545,0.0,0.0,0,1,0.0,-1.0
729,1007,-8.30727272727,0.0,0.0,1,0,0.0,-1.0
730,1010,-8.68454545455,0.0,0.0,0,0,0.0,-1.0
731,1013,-9.773,0.0,0.0,0,0,0.0,-1.0
732,1016,-9.656,0.0,0.0,0,0,0.0,-1.0
733,1019,-10.168,0.0,0.0,0,0,0.0,-1.0
734,1023,-12.519,0.0,0.0,0,0,0.0,-1.0
735,1026,-12.599,0.0,0.0,0,1,0.0,-1.0
736,1028,-11.06,0.0,0.0,1,0,0.0,-1.0
737,1030,-9.522,0.0,0.0,0,0,0.0,-1.0
738,1033,-8.049,0.0,0.0,0,0,0.0,-1.0
739,1035,-7.652,0.0,0.0,0,0,0.0,-1.0
740,1038,-7.935,0.0,0.0,0,0,0.0,-1.0
741,1039,-9.042,0.0,0.0,0,0,0.0,-1.0
742,1042,-10.664,0.0,0.0,0,1,0.0,-1.0
743,1043,-10.77,0.0,0.0,1,0,0.0,-1.0
744,1044,-11.358,0.0,0.0,0,0,0.0,-1.0
745,1046,-11.726,0.0,0.0,0,0,0.0,-1.0
746,1047,-11.686,0.0,0.0,0,0,0.0,-1.0
747,1049,-11.615,0.0,0.0,0,0,0.0,-1.0
748,1050,-11.986,0.0,0.0,0,0,0.0,-1.0
749,1050,-13.162,0.0,0.0,0,1,0.0,-1.0
750,1051,-14.542,0.0,0.0,1,0,0.0,-1.0
751,1052,-16.588,0.0,0.0,0,0,0.0,-1.0
752,1052,-17.479,0.0,0.0,0,0,0.0,-1.0
753,1052,-17.527,0.0,0.0,0,0,0.0,-1.0
754,1052,-14.738,0.0,0.0,0,0,0.0,-1.0
755,1052,-14.066,0.0,0.0,0,0,0.0,-1.0
756,1052,-14.578,0.0,0.0,0,1,0.0,-1.0
757,1052,-13.766,0.0,0.0,1,0,0.0,-1.0
758,1051,-13.967,0.0,0.0,0,0,0.0,-1.0
759,1050,-12.734,0.0,0.0,0,0,0.0,-1.0
760,1050,-10.078,0.0,0.0,0,0,0.0,-1.0
761,1049,-10.482,0.0,0.0,0,0,0.0,-1.0
762,1047,-11.993,0.0,0.0,0,0,0.0,-1.0
763,1046,-12.997,0.0,0.0,0,1,0.0,-1.0
764,1044,-13.145,1.0,0.0,1,0,0.0,-1.0
765,1043,-15.899,1.0,0.0,0,0,0.0,-1.0
766,1041,-17.064,1.0,0.0,0,0,0.0,-1.0
767,1039,-15.441,1.0,0.0,0,0,0.0,-1.0
768,1037,-14.995,1.0,0.0,0,0,0.0,-1.0
769,1034,-13.687,1.0,0.0,0,0,0.0,-1.0
770,1033,-15.011,1.0,0.0,0,1,0.0,-1.0
771,1030,-16.633,1.0,0.0,1,0,0.0,-1.0
772,1027,-15.923,1.0,0.0,0,0,0.0,-1.0
773,1025,-14.928,0.0,0.0,0,0,0.0,-1.0
774,1022,-13.858,0.0,0.0,0,0,0.0,-1.0
775,1019,-13.277,0.0,0.0,0,0,0.0,-1.0
776,1016,-11.74,0.0,0.0,0,0,0.0,-1.0
777,1013,-10.336,0.0,0.0,0,1,0.0,-1.0
778,1009,-10.874,0.0,0.0,1,0,0.0,-1.0
779,1006,-12.241,0.0,0.0,0,0,0.0,-1.0
780,1003,-14.169,0.0,0.0,0,0,0.0,-1.0
781,999,-14.857,0.0,0.0,0,0,0.0,-1.0
782,996,-14.791,0.0,0.0,0,0,0.0,-1.0
783,992,-15.184,0.0,0.0,0,0,0.0,-1.0
784,989,-14.67,0.0,0.0,0,1,0.0,-1.0
785,984,-15.182,0.0,0.0,1,0,0.0,-1.0
786,980,-17.776,0.0,0.0,0,0,0.0,-1.0
787,977,-18.782,0.0,0.0,0,0,0.0,-1.0
788,973,-18.598,0.0,0.0,0,0,0.0,-1.0
789,968,-17.692,0.0,0.0,0,0,0.0,-1.0
790,964,-17.615,0.0,0.0,0,0,0.0,-1.0
791,960,-17.777,0.0,0.0,0,1,0.0,-1.0
792,955,-17.865,0.0,0.0,1,0,0.0,-1.0
793,951,-16.725,0.0,0.0,0,0,0.0,-1.0
794,947,-16.496,0.0,0.0,0,0,0.0,-1.0
795,942,-16.356,0.0,0.0,0,0,0.0,-1.0
796,938,-14.725,0.0,0.0,0,0,0.0,-1.0
797,934,-13.932,0.0,0.0,0,0,0.0,-1.0
798,929,-12.412,0.0,0.0,0,1,0.0,-1.0
799,925,-12.619,0.0,0.0,1,0,0.0,-1.0
800,919,-13.443,0.0,0.0,0,0,0.0,-1.0
801,915,-15.198,0.0,0.0,0,0,0.0,-1.0
802,911,-15.454,0.0,0.0,0,0,0.0,-1.0
803,905,-16.705,0.0,0.0,0,0,0.0,-1.0
804,901,-14.42,0.0,0.0,0,0,0.0,-1.0
805,896,-13.005,0.0,0.0,0,1,0.0,-1.0
806,891,-13.074,0.0,0.0,1,0,0.0,-1.0
807,887,-12.91,0.0,0.0,0,0,0.0,-1.0
808,881,-12.749,0.0,0.0,0,0,0.0,-1.0
809,877,-12.294,0.0,0.0,0,0,0.0,-1.0
810,872,-12.875,0.0,0.0,0,0,0.0,-1.0
811,867,-13.27,0.0,0.0,0,0,0.0,-1.0
812,862,-12.608,0.0,0.0,0,1,0.0,-1.0
813,857,-11.888,0.0,0.0,1,0,0.0,-1.0
814,852,-12.518,0.0,0.0,0,0,0.0,-1.0
815,847,-11.919,0.0,0.0,0,0,0.0,-1.0
816,842,-11.607,0.0,0.0,0,0,0.0,-1.0
817,838,-11.106,0.0,0.0,0,0,0.0,-1.0
818,832,-9.798,0.0,0.0,0,0,0.0,-1.0
819,827,-9.697,0.0,0.0,0,1,0.0,-1.0
820,823,-8.415,0.0,0.0,1,0,0.0,-1.0
821,817,-8.313,0.0,0.0,0,0,0.0,-1.0
822,812,-10.0,0.0,0.0,0,0,0.0,-1.0
823,808,-9.022,0.0,0.0,0,0,0.0,-1.0
824,802,-7.246,0.0,0.0,0,0,0.0,-1.0
825,797,-7.913,0.0,0.0,0,0,0.0,-1.0
826,792,-8.671,0.0,0.0,0,1,0.0,-1.0
827,787,-8.555,0.0,0.0,1,0,0.0,-1.0
828,782,-8.038,0.0,0.0,0,0,0.0,-1.0
829,777,-8.014,0.0,0.0,0,0,0.0,-1.0
830,772,-8.517,0.0,0.0,0,0,0.0,-1.0
831,767,-7.335,0.0,0.0,0,0,0.0,-1.0
832,762,-5.719,0.0,0.0,0,0,0.0,-1.0
833,757,-5.611,0.0,0.0,0,1,0.0,-1.0
834,751,-5.321,0.0,0.0,1,0,0.0,-1.0
835,746,-4.654,0.0,0.0,0,0,0.0,-1.0
836,742,-4.744,0.0,0.0,0,0,0.0,-1.0
837,737,-5.201,0.0,0.0,0,0,0.0,-1.0
838,731,-4.038,0.0,0.0,0,0,0.0,-1.0
839,726,-3.538,0.0,0.0,0,0,0.0,-1.0
840,721,-3.558,0.0,0.0,0,1,0.0,-1.0
841,717,-4.097,0.0,0.0,1,0,0.0,-1.0
842,711,-3.323,0.0,0.0,0,0,0.0,-1.0
843,706,-3.191,0.0,0.0,0,0,0.0,-1.0
844,701,-3.48,0.0,0.0,0,0,0.0,-1.0
845,696,-4.049,0.0,0.0,0,0,0.0,-1.0
846,691,-4.124,0.0,0.0,0,0,0.0,-1.0
847,686,-2.042,0.0,0.0,0,1,0.0,-1.0
848,681,-2.249,0.0,0.0,1,0,0.0,-1.0
849,676,-3.669,0.0,0.0,0,0,0.0,-1.0
850,671,-3.704,0.0,0.0,0,0,0.0,-1.0
851,665,-3.134,0.0,0.0,0,0,0.0,-1.0
852,660,-3.123,0.0,0.0,0,0,0.0,-1.0
853,656,-2.175,0.0,0.0,0,0,0.0,-1.0
854,651,-1.1,0.0,0.0,0,1,0.0,-1.0
855,645,-0.349,0.0,0.0,1,0,0.0,-1.0
856,640,0.13,0.0,0.0,0,0,0.0,-1.0
857,635,1.053,0.0,0.0,0,0,0.0,-1.0
858,631,1.971,0.0,0.0,0,0,0.0,-1.0
859,626,2.782,0.0,0.0,0,0,0.0,-1.0
860,620,3.028,0.0,0.0,0,0,0.0,-1.0
861,615,2.584,0.0,0.0,0,1,0.0,-1.0
862,610,2.712,0.0,0.0,1,0,0.0,-1.0
863,606,3.161,0.0,0.0,0,0,0.0,-1.0
864,600,4.816,0.0,0.0,0,0,0.0,-1.0
865,595,4.582,0.0,0.0,0,0,0.0,-1.0
866,590,3.258,0.0,0.0,0,0,0.0,-1.0
867,586,3.418,0.0,0.0,0,0,0.0,-1.0
868,581,4.842,0.0,0.0,0,1,0.0,-1.0
869,575,4.731,0.0,0.0,1,0,0.0,-1.0
870,570,4.805,0.0,0.0,0,0,0.0,-1.0
871,566,5.547,0.0,0.0,0,0,0.0,-1.0
872,561,6.515,0.0,0.0,0,0,0.0,-1.0
873,555,6.57,0.0,0.0,0,0,0.0,-1.0
874,551,5.507,0.0,0.0,0,0,0.0,-1.0
875,546,5.964,0.0,0.0,0,1,0.0,-1.0
876,541,6.511,0.0,0.0,1,0,0.0,-1.0
877,536,5.043,0.0,0.0,0,0,0.0,-1.0
878,531,5.012,0.0,0.0,0,0,0.0,-1.0
879,527,4.871,0.0,0.0,0,0,0.0,-1.0
880,522,6.068,0.0,0.0,0,0,0.0,-1.0
881,517,7.559,0.0,0.0,0,0,0.0,-1.0
882,512,7.1,0.0,0.0,0,1,0.0,-1.0
883,508,6.502,0.0,0.0,1,0,0.0,-1.0
884,503,7.944,0.0,0.0,0,0,0.0,-1.0
885,498,8.351,0.0,0.0,0,0,0.0,-1.0
886,493,8.659,0.0,0.0,0,0,0.0,-1.0
887,489,8.995,0.0,0.0,0,0,0.0,-1.0
888,484,8.443,0.0,0.0,0,0,0.0,-1.0
889,480,9.919,0.0,0.0,0,1,0.0,-1.0
890,475,9.449,0.0,0.0,1,0,0.0,-1.0
891,470,9.45,0.0,0.0,0,0,0.0,-1.0
892,466,10.066,0.0,0.0,0,0,0.0,-1.0
893,462,11.458,0.0,0.0,0,0,0.0,-1.0
894,457,11.957,0.0,0.0,0,0,0.0,-1.0
895,452,11.68,0.0,0.0,0,0,0.0,-1.0
896,448,12.169,0.0,0.0,0,1,0.0,-1.0
897,444,12.315,0.0,0.0,1,0,0.0,-1.0
898,440,11.159,0.0,0.0,0,0,0.0,-1.0
899,436,10.009,0.0,0.0,0,0,0.0,-1.0
900,432,10.452,0.0,0.0,0,0,0.0,-1.0
901,428,10.598,0.0,0.0,0,0,0.0,-1.0
902,424,11.303,0.0,0.0,0,0,0.0,-1.0
903,420,13.062,0.0,0.0,0,1,0.0,-1.0
904,416,12.883,0.0,0.0,1,0,0.0,-1.0
905,412,13.308,0.0,0.0,0,0,0.0,-1.0
906,408,13.905,0.0,0.0,0,0,0.0,-1.0
907,405,12.978,0.0,0.0,0,0,0.0,-1.0
908,401,12.83,0.0,0.0,0,0,0.0,-1.0
909,397,13.573,0.0,0.0,0,0,0.0,-1.0
910,395,14.703,0.0,0.0,0,1,0.0,-1.0
911,391,14.125,0.0,0.0,1,0,0.0,-1.0
912,388,13.363,0.0,0.0,0,0,0.0,-1.0
913,385,14.272,0.0,0.0,0,0,0.0,-1.0
914,382,14.569,0.0,0.0,0,0,0.0,-1.0
915,379,13.943,0.0,0.0,0,0,0.0,-1.0
916,377,14.675,0.0,0.0,0,0,0.0,-1.0
917,373,14.2455555556,0.0,0.0,0,1,0.0,-1.0
918,371,15.104,0.0,0.0,1,0,0.0,-1.0
919,369,15.591,0.0,0.0,0,0,0.0,-1.0
920,366,15.422,0.0,0.0,0,0,0.0,-1.0
921,364,14.975,0.0,0.0,0,0,0.0,-1.0
922,363,15.104,0.0,0.0,0,0,0.0,-1.0
923,361,16.27,0.0,0.0,0,0,0.0,-1.0
924,359,16.729,0.0,0.0,0,1,0.0,-1.0
925,357,16.316,0.0,0.0,1,0,0.0,-1.0
926,356,16.052,0.0,0.0,0,0,0.0,-1.0
927,355,15.434,0.0,0.0,0,0,0.0,-1.0
928,353,15.463,0.0,0.0,0,0,0.0,-1.0
929,352,16.299,0.0,0.0,0,0,0.0,-1.0
930,351,16.936,0.0,0.0,0,0,0.0,-1.0
931,350,17.111,0.0,0.0,0,1,0.0,-1.0
932,349,17.288,0.0,0.0,1,0,0.0,-1.0
933,349,17.579,0.0,0.0,0,0,0.0,-1.0
934,348,18.072,0.0,0.0,0,0,0.0,-1.0
935,349,18.777,0.0,0.0,0,0,0.0,-1.0
936,349,19.1018181818,0.0,0.0,0,0,0.0,-1.0
937,349,19.91,0.0,0.0,0,0,0.0,-1.0
938,349,19.8563636364,0.0,0.0,0,1,0.0,-1.0
939,350,18.7590909091,0.0,0.0,1,0,0.0,-1.0
940,350,17.8781818182,0.0,0.0,0,0,0.0,-1.0
941,351,18.0972727273,0.0,0.0,0,0,0.0,-1.0
942,352,18.94,0.0,0.0,0,0,0.0,-1.0
943,353,18.5672727273,0.0,0.0,0,0,0.0,-1.0
944,354,17.4245454545,0.0,0.0,0,0,0.0,-1.0
945,355,17.545,0.0,0.0,0,1,0.0,-1.0
946,357,18.28,0.0,0.0,1,0,0.0,-1.0
947,359,19.2918181818,0.0,0.0,0,0,0.0,-1.0
948,360,19.6972727273,0.0,0.0,0,0,0.0,-1.0
949,362,19.5772727273,0.0,0.0,0,0,0.0,-1.0
950,364,19.2236363636,0.0,0.0,0,0,0.0,-1.0
951,366,18.9445454545,0.0,0.0,0,0,0.0,-1.0
952,369,18.4809090909,0.0,0.0,0,1,0.0,-1.0
953,371,18.7881818182,0.0,0.0,1,0,0.0,-1.0
954,374,19.22,0.0,0.0,0,0,0.0,-1.0
955,376,19.0163636364,0.0,0.0,0,0,0.0,-1.0
956,378,19.3036363636,0.0,0.0,0,0,0.0,-1.0
957,382,19.5036363636,0.0,0.0,0,0,0.0,-1.0
958,385,19.6036363636,0.0,0.0,0,0,0.0,-1.0
959,387,20.1736363636,0.0,0.0,0,1,0.0,-1.0
960,391,20.6745454545,0.0,0.0,1,0,0.0,-1.0
961,394,20.6754545455,0.0,0.0,0,0,0.0,-1.0
962,397,20.2318181818,0.0,0.0,0,0,0.0,-1.0
963,401,19.6781818182,0.0,0.0,0,0,0.0,-1.0
964,404,19.2945454545,0.0,0.0,0,0,0.0,-1.0
965,408,19.2990909091,0.0,0.0,0,0,0.0,-1.0
966,412,19.4354545455,0.0,0.0,0,1,0.0,-1.0
967,416,20.0090909091,0.0,0.0,1,0,0.0,-1.0
968,418,20.1663636364,0.0,0.0,0,0,0.0,-1.0
969,422,19.5945454545,0.0,0.0,0,0,0.0,-1.0
970,426,19.06,0.0,0.0,0,0,0.0,-1.0
971,430,18.6063636364,0.0,0.0,0,0,0.0,-1.0
972,434,18.9563636364,0.0,0.0,0,0,0.0,-1.0
973,438,18.7563636364,0.0,0.0,0,1,0.0,-1.0
974,443,18.4145454545,0.0,0.0,1,0,0.0,-1.0
975,448,18.4209090909,0.0,0.0,0,0,0.0,-1.0
976,452,18.17,0.0,0.0,0,0,0.0,-1.0
977,456,18.8463636364,0.0,0.0,0,0,0.0,-1.0
978,460,19.0981818182,0.0,0.0,0,0,0.0,-1.0
979,465,18.9263636364,0.0,0.0,0,0,0.0,-1.0
980,469,19.0227272727,0.0,0.0,0,1,0.0,-1.0
981,473,19.3209090909,0.0,0.0,1,0,0.0,-1.0
982,478,18.8245454545,0.0,0.0,0,0,0.0,-1.0
983,482,18.6354545455,0.0,0.0,0,0,0.0,-1.0
984,487,18.2163636364,0.0,0.0,0,0,0.0,-1.0
985,492,18.9663636364,0.0,0.0,0,0,0.0,-1.0
986,496,19.4545454545,0.0,0.0,0,0,0.0,-1.0
987,501,18.8463636364,0.0,0.0,0,1,0.0,-1.0
988,505,18.4309090909,0.0,0.0,1,0,0.0,-1.0
989,510,18.2218181818,0.0,0.0,0,0,0.0,-1.0
990,515,18.2181818182,0.0,0.0,0,0,0.0,-1.0
991,520,17.9954545455,0.0,0.0,0,0,0.0,-1.0
992,524,17.3372727273,0.0,0.0,0,0,0.0,-1.0
993,529,16.1609090909,0.0,0.0,0,0,0.0,-1.0
994,534,16.0054545455,0.0,0.0,0,1,0.0,-1.0
995,538,15.6390909091,0.0,0.0,1,0,0.0,-1.0
996,543,15.5645454545,0.0,0.0,0,0,0.0,-1.0
997,549,15.9109090909,0.0,0.0,0,0,0.0,-1.0
998,553,15.1736363636,0.0,0.0,0,0,0.0,-1.0
999,558,14.9663636364,0.0,0.0,0,0,0.0,-1.0
1000,563,14.6072727273,0.0,0.0,0,0,0.0,-1.0
1001,567,14.4218181818,0.0,0.0,0,1,0.0,-1.0
1002,572,14.6809090909,0.0,0.0,1,0,0.0,-1.0
1003,578,13.8018181818,0.0,0.0,0,0,0.0,-1.0
1004,582,14.2736363636,0.0,0.0,0,0,0.0,-1.0
1005,587,15.1090909091,0.0,0.0,0,0,0.0,-1.0
1006,592,14.1663636364,0.0,0.0,0,0,0.0,-1.0
1007,597,13.2036363636,0.0,0.0,0,0,0.0,-1.0
1008,602,13.0772727273,0.0,0.0,0,1,0.0,-1.0
1009,606,13.1890909091,0.0,0.0,1,0,0.0,-1.0
1010,612,12.7363636364,0.0,0.0,0,0,0.0,-1.0
1011,617,12.5863636364,0.0,0.0,0,0,0.0,-1.0
1012,622,13.0018181818,0.0,0.0,0,0,0.0,-1.0
1013,627,12.5663636364,0.0,0.0,0,0,0.0,-1.0
1014,631,12.1545454545,0.0,0.0,0,0,0.0,-1.0
1015,636,12.0472727273,0.0,0.0,0,1,0.0,-1.0
1016,641,10.6772727273,0.0,0.0,1,0,0.0,-1.0
1017,647,9.95818181818,0.0,0.0,0,0,0.0,-1.0
1018,652,9.98363636364,0.0,0.0,0,0,0.0,-1.0
1019,657,10.7109090909,0.0,0.0,0,0,0.0,-1.0
1020,661,10.6454545455,0.0,0.0,0,0,0.0,-1.0
1021,666,10.7518181818,0.0,0.0,0,0,0.0,-1.0
1022,671,10.8536363636,0.0,0.0,0,1,0.0,-1.0
1023,676,11.2109090909,0.0,0.0,1,0,0.0,-1.0
1024,681,10.8527272727,0.0,0.0,0,0,0.0,-1.0
1025,687,10.1927272727,0.0,0.0,0,0,0.0,-1.0
1026,691,10.1890909091,0.0,0.0,0,0,0.0,-1.0
1027,696,9.37181818182,0.0,0.0,0,0,0.0,-1.0
1028,701,8.84727272727,0.0,0.0,0,0,0.0,-1.0
1029,706,8.88545454545,0.0,0.0,0,1,0.0,-1.0
1030,711,9.88181818182,0.0,0.0,1,0,0.0,-1.0
1031,716,9.59,0.0,0.0,0,0,0.0,-1.0
1032,721,8.97454545455,0.0,0.0,0,0,0.0,-1.0
1033,726,7.69545454545,0.0,0.0,0,0,0.0,-1.0
1034,731,7.52636363636,0.0,0.0,0,0,0.0,-1.0
1035,736,7.46818181818,0.0,0.0,0,0,0.0,-1.0
1036,741,7.02090909091,0.0,0.0,0,1,0.0,-1.0
1037,746,5.53727272727,0.0,0.0,1,0,0.0,-1.0
1038,751,5.53,0.0,0.0,0,0,0.0,-1.0
1039,756,5.63545454545,0.0,0.0,0,0,0.0,-1.0
1040,761,5.05727272727,0.0,0.0,0,0,0.0,-1.0
1041,766,4.44545454545,0.0,0.0,0,0,0.0,-1.0
1042,771,4.96545454545,0.0,0.0,0,0,0.0,-1.0
1043,775,5.28545454545,0.0,0.0,0,1,0.0,-1.0
1044,781,5.58818181818,0.0,0.0,1,0,0.0,-1.0
1045,786,4.82818181818,0.0,0.0,0,0,0.0,-1.0
1046,791,4.74363636364,0.0,0.0,0,0,0.0,-1.0
1047,795,5.14272727273,0.0,0.0,0,0,0.0,-1.0
1048,801,4.86,0.0,0.0,0,0,0.0,-1.0
1049,806,4.43454545455,0.0,0.0,0,0,0.0,-1.0
1050,811,4.51454545455,0.0,0.0,0,1,0.0,-1.0
1051,815,3.73545454545,0.0,0.0,1,0,0.0,-1.0
