Id,night_minutes,temp,NY,holliday,sunday,saturday,covid_cases,food_gen,investment,salary,house_built,sale,salary_arrears,agricultural_industry,food_price,date,Y,date,Y,salary_arrears,date,Y,salary_arrears,sale,food_price
1802,385,18.65,0.0,0.0,0,1,0.0,98.96,68703.9,32017.1,426.3,40652.0,11705.0,73.9,3712.91,2015-05-30,613378.0,2015-05-30,613378.0,11705.0,2015-05-30,613378.0,11705.0,40652.0,3712.91
1803,382,20.9,0.0,0.0,1,0,0.0,98.96,68703.9,32017.1,426.3,40652.0,11705.0,73.9,3712.91,2015-05-31,604289.0,2015-05-31,604289.0,11705.0,2015-05-31,604289.0,11705.0,40652.0,3712.91
1804,379,21.99,0.0,0.0,0,0,0.0,97.77,68703.9,32017.1,502.9,41163.0,29110.0,73.9,3643.72,2015-06-01,628456.0,2015-06-01,628456.0,29110.0,2015-06-01,628456.0,29110.0,41163.0,3643.72
1805,377,21.98,0.0,0.0,0,0,0.0,97.77,68703.9,32017.1,502.9,41163.0,29110.0,73.9,3643.72,2015-06-02,630522.0,2015-06-02,630522.0,29110.0,2015-06-02,630522.0,29110.0,41163.0,3643.72
1806,373,20.13,0.0,0.0,0,0,0.0,97.77,68703.9,32017.1,502.9,41163.0,29110.0,73.9,3643.72,2015-06-03,628440.0,2015-06-03,628440.0,29110.0,2015-06-03,628440.0,29110.0,41163.0,3643.72
1807,371,20.53,0.0,0.0,0,0,0.0,97.77,68703.9,32017.1,502.9,41163.0,29110.0,73.9,3643.72,2015-06-04,628109.0,2015-06-04,628109.0,29110.0,2015-06-04,628109.0,29110.0,41163.0,3643.72
1808,369,20.28,0.0,0.0,0,0,0.0,97.77,68703.9,32017.1,502.9,41163.0,29110.0,73.9,3643.72,2015-06-05,628037.0,2015-06-05,628037.0,29110.0,2015-06-05,628037.0,29110.0,41163.0,3643.72
1809,366,18.26,0.0,0.0,0,1,0.0,97.77,68703.9,32017.1,502.9,41163.0,29110.0,73.9,3643.72,2015-06-06,607682.0,2015-06-06,607682.0,29110.0,2015-06-06,607682.0,29110.0,41163.0,3643.72
1810,364,15.58,0.0,0.0,1,0,0.0,97.77,68703.9,32017.1,502.9,41163.0,29110.0,73.9,3643.72,2015-06-07,605498.0,2015-06-07,605498.0,29110.0,2015-06-07,605498.0,29110.0,41163.0,3643.72
1811,363,15.16,0.0,0.0,0,0,0.0,97.77,68703.9,32017.1,502.9,41163.0,29110.0,73.9,3643.72,2015-06-08,629422.0,2015-06-08,629422.0,29110.0,2015-06-08,629422.0,29110.0,41163.0,3643.72
1812,361,14.33,0.0,0.0,0,0,0.0,97.77,68703.9,32017.1,502.9,41163.0,29110.0,73.9,3643.72,2015-06-09,632432.0,2015-06-09,632432.0,29110.0,2015-06-09,632432.0,29110.0,41163.0,3643.72
1813,359,12.08,0.0,0.0,0,0,0.0,97.77,68703.9,32017.1,502.9,41163.0,29110.0,73.9,3643.72,2015-06-10,629576.0,2015-06-10,629576.0,29110.0,2015-06-10,629576.0,29110.0,41163.0,3643.72
1814,357,12.13,0.0,0.0,0,0,0.0,97.77,68703.9,32017.1,502.9,41163.0,29110.0,73.9,3643.72,2015-06-11,629849.0,2015-06-11,629849.0,29110.0,2015-06-11,629849.0,29110.0,41163.0,3643.72
1815,356,14.02,0.0,1.0,0,0,0.0,97.77,68703.9,32017.1,502.9,41163.0,29110.0,73.9,3643.72,2015-06-12,608138.0,2015-06-12,608138.0,29110.0,2015-06-12,608138.0,29110.0,41163.0,3643.72
1816,355,14.02,0.0,0.0,0,1,0.0,97.77,68703.9,32017.1,502.9,41163.0,29110.0,73.9,3643.72,2015-06-13,611184.0,2015-06-13,611184.0,29110.0,2015-06-13,611184.0,29110.0,41163.0,3643.72
1817,353,14.48,0.0,0.0,1,0,0.0,97.77,68703.9,32017.1,502.9,41163.0,29110.0,73.9,3643.72,2015-06-14,612569.0,2015-06-14,612569.0,29110.0,2015-06-14,612569.0,29110.0,41163.0,3643.72
1818,352,18.25,0.0,0.0,0,0,0.0,97.77,68703.9,32017.1,502.9,41163.0,29110.0,73.9,3643.72,2015-06-15,632659.0,2015-06-15,632659.0,29110.0,2015-06-15,632659.0,29110.0,41163.0,3643.72
1819,351,21.16,0.0,0.0,0,0,0.0,97.77,68703.9,32017.1,502.9,41163.0,29110.0,73.9,3643.72,2015-06-16,631356.0,2015-06-16,631356.0,29110.0,2015-06-16,631356.0,29110.0,41163.0,3643.72
1820,350,22.31,0.0,0.0,0,0,0.0,97.77,68703.9,32017.1,502.9,41163.0,29110.0,73.9,3643.72,2015-06-17,629691.0,2015-06-17,629691.0,29110.0,2015-06-17,629691.0,29110.0,41163.0,3643.72
1821,349,22.44,0.0,0.0,0,0,0.0,97.77,68703.9,32017.1,502.9,41163.0,29110.0,73.9,3643.72,2015-06-18,632027.0,2015-06-18,632027.0,29110.0,2015-06-18,632027.0,29110.0,41163.0,3643.72
1822,349,20.73,0.0,0.0,0,0,0.0,97.77,68703.9,32017.1,502.9,41163.0,29110.0,73.9,3643.72,2015-06-19,633303.0,2015-06-19,633303.0,29110.0,2015-06-19,633303.0,29110.0,41163.0,3643.72
1823,348,21.17,0.0,0.0,0,1,0.0,97.77,68703.9,32017.1,502.9,41163.0,29110.0,73.9,3643.72,2015-06-20,621321.0,2015-06-20,621321.0,29110.0,2015-06-20,621321.0,29110.0,41163.0,3643.72
1824,349,22.79,0.0,0.0,1,0,0.0,97.77,68703.9,32017.1,502.9,41163.0,29110.0,73.9,3643.72,2015-06-21,614776.0,2015-06-21,614776.0,29110.0,2015-06-21,614776.0,29110.0,41163.0,3643.72
1825,349,24.63,0.0,0.0,0,0,0.0,97.77,68703.9,32017.1,502.9,41163.0,29110.0,73.9,3643.72,2015-06-22,640111.0,2015-06-22,640111.0,29110.0,2015-06-22,640111.0,29110.0,41163.0,3643.72
1826,349,23.85,0.0,0.0,0,0,0.0,97.77,68703.9,32017.1,502.9,41163.0,29110.0,73.9,3643.72,2015-06-23,636460.0,2015-06-23,636460.0,29110.0,2015-06-23,636460.0,29110.0,41163.0,3643.72
1827,349,21.33,0.0,0.0,0,0,0.0,97.77,68703.9,32017.1,502.9,41163.0,29110.0,73.9,3643.72,2015-06-24,639564.0,2015-06-24,639564.0,29110.0,2015-06-24,639564.0,29110.0,41163.0,3643.72
1828,350,19.15,0.0,0.0,0,0,0.0,97.77,68703.9,32017.1,502.9,41163.0,29110.0,73.9,3643.72,2015-06-25,639781.0,2015-06-25,639781.0,29110.0,2015-06-25,639781.0,29110.0,41163.0,3643.72
1829,350,19.11,0.0,0.0,0,0,0.0,97.77,68703.9,32017.1,502.9,41163.0,29110.0,73.9,3643.72,2015-06-26,641734.0,2015-06-26,641734.0,29110.0,2015-06-26,641734.0,29110.0,41163.0,3643.72
1830,351,21.47,0.0,0.0,0,1,0.0,97.77,68703.9,32017.1,502.9,41163.0,29110.0,73.9,3643.72,2015-06-27,624732.0,2015-06-27,624732.0,29110.0,2015-06-27,624732.0,29110.0,41163.0,3643.72
1831,352,23.65,0.0,0.0,1,0,0.0,97.77,68703.9,32017.1,502.9,41163.0,29110.0,73.9,3643.72,2015-06-28,618190.0,2015-06-28,618190.0,29110.0,2015-06-28,618190.0,29110.0,41163.0,3643.72
1832,353,24.8,0.0,0.0,0,0,0.0,97.77,68703.9,32017.1,502.9,41163.0,29110.0,73.9,3643.72,2015-06-29,641400.0,2015-06-29,641400.0,29110.0,2015-06-29,641400.0,29110.0,41163.0,3643.72
1833,354,21.84,0.0,0.0,0,0,0.0,97.77,68703.9,32017.1,502.9,41163.0,29110.0,73.9,3643.72,2015-06-30,640183.0,2015-06-30,640183.0,29110.0,2015-06-30,640183.0,29110.0,41163.0,3643.72
1834,355,18.14,0.0,0.0,0,0,0.0,99.45,122518.8,32443.4,571.5,40894.0,33139.0,120.7,3703.23,2015-07-01,636697.0,2015-07-01,636697.0,33139.0,2015-07-01,636697.0,33139.0,40894.0,3703.23
1835,357,17.22,0.0,0.0,0,0,0.0,99.45,122518.8,32443.4,571.5,40894.0,33139.0,120.7,3703.23,2015-07-02,632917.0,2015-07-02,632917.0,33139.0,2015-07-02,632917.0,33139.0,40894.0,3703.23
1836,359,15.1,0.0,0.0,0,0,0.0,99.45,122518.8,32443.4,571.5,40894.0,33139.0,120.7,3703.23,2015-07-03,639135.0,2015-07-03,639135.0,33139.0,2015-07-03,639135.0,33139.0,40894.0,3703.23
1837,360,10.83,0.0,0.0,0,1,0.0,99.45,122518.8,32443.4,571.5,40894.0,33139.0,120.7,3703.23,2015-07-04,625412.0,2015-07-04,625412.0,33139.0,2015-07-04,625412.0,33139.0,40894.0,3703.23
1838,362,12.72,0.0,0.0,1,0,0.0,99.45,122518.8,32443.4,571.5,40894.0,33139.0,120.7,3703.23,2015-07-05,620964.0,2015-07-05,620964.0,33139.0,2015-07-05,620964.0,33139.0,40894.0,3703.23
1839,364,14.16,0.0,0.0,0,0,0.0,99.45,122518.8,32443.4,571.5,40894.0,33139.0,120.7,3703.23,2015-07-06,637905.0,2015-07-06,637905.0,33139.0,2015-07-06,637905.0,33139.0,40894.0,3703.23
1840,366,11.34,0.0,0.0,0,0,0.0,99.45,122518.8,32443.4,571.5,40894.0,33139.0,120.7,3703.23,2015-07-07,641163.0,2015-07-07,641163.0,33139.0,2015-07-07,641163.0,33139.0,40894.0,3703.23
1841,369,12.32,0.0,0.0,0,0,0.0,99.45,122518.8,32443.4,571.5,40894.0,33139.0,120.7,3703.23,2015-07-08,636168.0,2015-07-08,636168.0,33139.0,2015-07-08,636168.0,33139.0,40894.0,3703.23
1842,371,13.41,0.0,0.0,0,0,0.0,99.45,122518.8,32443.4,571.5,40894.0,33139.0,120.7,3703.23,2015-07-09,634788.0,2015-07-09,634788.0,33139.0,2015-07-09,634788.0,33139.0,40894.0,3703.23
1843,374,14.96,0.0,0.0,0,0,0.0,99.45,122518.8,32443.4,571.5,40894.0,33139.0,120.7,3703.23,2015-07-10,634706.0,2015-07-10,634706.0,33139.0,2015-07-10,634706.0,33139.0,40894.0,3703.23
1844,376,18.18,0.0,0.0,0,1,0.0,99.45,122518.8,32443.4,571.5,40894.0,33139.0,120.7,3703.23,2015-07-11,619466.0,2015-07-11,619466.0,33139.0,2015-07-11,619466.0,33139.0,40894.0,3703.23
1845,378,18.75,0.0,0.0,1,0,0.0,99.45,122518.8,32443.4,571.5,40894.0,33139.0,120.7,3703.23,2015-07-12,611706.0,2015-07-12,611706.0,33139.0,2015-07-12,611706.0,33139.0,40894.0,3703.23
1846,382,17.16,0.0,0.0,0,0,0.0,99.45,122518.8,32443.4,571.5,40894.0,33139.0,120.7,3703.23,2015-07-13,624405.0,2015-07-13,624405.0,33139.0,2015-07-13,624405.0,33139.0,40894.0,3703.23
1847,385,17.06,0.0,0.0,0,0,0.0,99.45,122518.8,32443.4,571.5,40894.0,33139.0,120.7,3703.23,2015-07-14,625298.0,2015-07-14,625298.0,33139.0,2015-07-14,625298.0,33139.0,40894.0,3703.23
1848,387,17.55,0.0,0.0,0,0,0.0,99.45,122518.8,32443.4,571.5,40894.0,33139.0,120.7,3703.23,2015-07-15,625554.0,2015-07-15,625554.0,33139.0,2015-07-15,625554.0,33139.0,40894.0,3703.23
1849,391,17.61,0.0,0.0,0,0,0.0,99.45,122518.8,32443.4,571.5,40894.0,33139.0,120.7,3703.23,2015-07-16,628604.0,2015-07-16,628604.0,33139.0,2015-07-16,628604.0,33139.0,40894.0,3703.23
1850,394,17.18,0.0,0.0,0,0,0.0,99.45,122518.8,32443.4,571.5,40894.0,33139.0,120.7,3703.23,2015-07-17,626594.0,2015-07-17,626594.0,33139.0,2015-07-17,626594.0,33139.0,40894.0,3703.23
1851,397,16.25,0.0,0.0,0,1,0.0,99.45,122518.8,32443.4,571.5,40894.0,33139.0,120.7,3703.23,2015-07-18,611469.0,2015-07-18,611469.0,33139.0,2015-07-18,611469.0,33139.0,40894.0,3703.23
1852,401,15.38,0.0,0.0,1,0,0.0,99.45,122518.8,32443.4,571.5,40894.0,33139.0,120.7,3703.23,2015-07-19,610736.0,2015-07-19,610736.0,33139.0,2015-07-19,610736.0,33139.0,40894.0,3703.23
1853,404,15.09,0.0,0.0,0,0,0.0,99.45,122518.8,32443.4,571.5,40894.0,33139.0,120.7,3703.23,2015-07-20,628124.0,2015-07-20,628124.0,33139.0,2015-07-20,628124.0,33139.0,40894.0,3703.23
1854,408,17.72,0.0,0.0,0,0,0.0,99.45,122518.8,32443.4,571.5,40894.0,33139.0,120.7,3703.23,2015-07-21,628140.0,2015-07-21,628140.0,33139.0,2015-07-21,628140.0,33139.0,40894.0,3703.23
1855,412,18.93,0.0,0.0,0,0,0.0,99.45,122518.8,32443.4,571.5,40894.0,33139.0,120.7,3703.23,2015-07-22,626227.0,2015-07-22,626227.0,33139.0,2015-07-22,626227.0,33139.0,40894.0,3703.23
1856,416,17.76,0.0,0.0,0,0,0.0,99.45,122518.8,32443.4,571.5,40894.0,33139.0,120.7,3703.23,2015-07-23,626231.0,2015-07-23,626231.0,33139.0,2015-07-23,626231.0,33139.0,40894.0,3703.23
1857,418,17.54,0.0,0.0,0,0,0.0,99.45,122518.8,32443.4,571.5,40894.0,33139.0,120.7,3703.23,2015-07-24,624838.0,2015-07-24,624838.0,33139.0,2015-07-24,624838.0,33139.0,40894.0,3703.23
1858,422,16.51,0.0,0.0,0,1,0.0,99.45,122518.8,32443.4,571.5,40894.0,33139.0,120.7,3703.23,2015-07-25,613542.0,2015-07-25,613542.0,33139.0,2015-07-25,613542.0,33139.0,40894.0,3703.23
1859,426,16.61,0.0,0.0,1,0,0.0,99.45,122518.8,32443.4,571.5,40894.0,33139.0,120.7,3703.23,2015-07-26,612226.0,2015-07-26,612226.0,33139.0,2015-07-26,612226.0,33139.0,40894.0,3703.23
1860,430,15.66,0.0,0.0,0,0,0.0,99.45,122518.8,32443.4,571.5,40894.0,33139.0,120.7,3703.23,2015-07-27,631380.0,2015-07-27,631380.0,33139.0,2015-07-27,631380.0,33139.0,40894.0,3703.23
1861,434,17.21,0.0,0.0,0,0,0.0,99.45,122518.8,32443.4,571.5,40894.0,33139.0,120.7,3703.23,2015-07-28,631412.0,2015-07-28,631412.0,33139.0,2015-07-28,631412.0,33139.0,40894.0,3703.23
1862,438,18.1,0.0,0.0,0,0,0.0,99.45,122518.8,32443.4,571.5,40894.0,33139.0,120.7,3703.23,2015-07-29,630847.0,2015-07-29,630847.0,33139.0,2015-07-29,630847.0,33139.0,40894.0,3703.23
1863,443,19.09,0.0,0.0,0,0,0.0,99.45,122518.8,32443.4,571.5,40894.0,33139.0,120.7,3703.23,2015-07-30,629557.0,2015-07-30,629557.0,33139.0,2015-07-30,629557.0,33139.0,40894.0,3703.23
1864,448,20.34,0.0,0.0,0,0,0.0,99.45,122518.8,32443.4,571.5,40894.0,33139.0,120.7,3703.23,2015-07-31,627048.0,2015-07-31,627048.0,33139.0,2015-07-31,627048.0,33139.0,40894.0,3703.23
1865,452,20.35,0.0,0.0,0,1,0.0,99.9,122518.8,32443.4,605.0,40448.0,28353.0,120.7,3515.62,2015-08-01,613186.0,2015-08-01,613186.0,28353.0,2015-08-01,613186.0,28353.0,40448.0,3515.62
1866,456,19.66,0.0,0.0,1,0,0.0,99.9,122518.8,32443.4,605.0,40448.0,28353.0,120.7,3515.62,2015-08-02,610966.0,2015-08-02,610966.0,28353.0,2015-08-02,610966.0,28353.0,40448.0,3515.62
1867,460,17.88,0.0,0.0,0,0,0.0,99.9,122518.8,32443.4,605.0,40448.0,28353.0,120.7,3515.62,2015-08-03,626273.0,2015-08-03,626273.0,28353.0,2015-08-03,626273.0,28353.0,40448.0,3515.62
1868,465,16.16,0.0,0.0,0,0,0.0,99.9,122518.8,32443.4,605.0,40448.0,28353.0,120.7,3515.62,2015-08-04,624970.0,2015-08-04,624970.0,28353.0,2015-08-04,624970.0,28353.0,40448.0,3515.62
1869,469,15.01,0.0,0.0,0,0,0.0,99.9,122518.8,32443.4,605.0,40448.0,28353.0,120.7,3515.62,2015-08-05,624957.0,2015-08-05,624957.0,28353.0,2015-08-05,624957.0,28353.0,40448.0,3515.62
1870,473,13.04,0.0,0.0,0,0,0.0,99.9,122518.8,32443.4,605.0,40448.0,28353.0,120.7,3515.62,2015-08-06,627664.0,2015-08-06,627664.0,28353.0,2015-08-06,627664.0,28353.0,40448.0,3515.62
1871,478,12.9,0.0,0.0,0,0,0.0,99.9,122518.8,32443.4,605.0,40448.0,28353.0,120.7,3515.62,2015-08-07,632450.0,2015-08-07,632450.0,28353.0,2015-08-07,632450.0,28353.0,40448.0,3515.62
1872,482,13.97,0.0,0.0,0,1,0.0,99.9,122518.8,32443.4,605.0,40448.0,28353.0,120.7,3515.62,2015-08-08,621011.0,2015-08-08,621011.0,28353.0,2015-08-08,621011.0,28353.0,40448.0,3515.62
1873,487,15.19,0.0,0.0,1,0,0.0,99.9,122518.8,32443.4,605.0,40448.0,28353.0,120.7,3515.62,2015-08-09,617780.0,2015-08-09,617780.0,28353.0,2015-08-09,617780.0,28353.0,40448.0,3515.62
1874,492,15.77,0.0,0.0,0,0,0.0,99.9,122518.8,32443.4,605.0,40448.0,28353.0,120.7,3515.62,2015-08-10,634450.0,2015-08-10,634450.0,28353.0,2015-08-10,634450.0,28353.0,40448.0,3515.62
1875,496,15.6,0.0,0.0,0,0,0.0,99.9,122518.8,32443.4,605.0,40448.0,28353.0,120.7,3515.62,2015-08-11,634605.0,2015-08-11,634605.0,28353.0,2015-08-11,634605.0,28353.0,40448.0,3515.62
1876,501,15.45,0.0,0.0,0,0,0.0,99.9,122518.8,32443.4,605.0,40448.0,28353.0,120.7,3515.62,2015-08-12,626962.0,2015-08-12,626962.0,28353.0,2015-08-12,626962.0,28353.0,40448.0,3515.62
1877,505,15.13,0.0,0.0,0,0,0.0,99.9,122518.8,32443.4,605.0,40448.0,28353.0,120.7,3515.62,2015-08-13,627559.0,2015-08-13,627559.0,28353.0,2015-08-13,627559.0,28353.0,40448.0,3515.62
1878,510,15.81,0.0,0.0,0,0,0.0,99.9,122518.8,32443.4,605.0,40448.0,28353.0,120.7,3515.62,2015-08-14,628588.0,2015-08-14,628588.0,28353.0,2015-08-14,628588.0,28353.0,40448.0,3515.62
1879,515,15.77,0.0,0.0,0,1,0.0,99.9,122518.8,32443.4,605.0,40448.0,28353.0,120.7,3515.62,2015-08-15,616965.0,2015-08-15,616965.0,28353.0,2015-08-15,616965.0,28353.0,40448.0,3515.62
1880,520,15.34,0.0,0.0,1,0,0.0,99.9,122518.8,32443.4,605.0,40448.0,28353.0,120.7,3515.62,2015-08-16,613105.0,2015-08-16,613105.0,28353.0,2015-08-16,613105.0,28353.0,40448.0,3515.62
1881,524,14.09,0.0,0.0,0,0,0.0,99.9,122518.8,32443.4,605.0,40448.0,28353.0,120.7,3515.62,2015-08-17,640610.0,2015-08-17,640610.0,28353.0,2015-08-17,640610.0,28353.0,40448.0,3515.62
1882,529,12.96,0.0,0.0,0,0,0.0,99.9,122518.8,32443.4,605.0,40448.0,28353.0,120.7,3515.62,2015-08-18,640667.0,2015-08-18,640667.0,28353.0,2015-08-18,640667.0,28353.0,40448.0,3515.62
1883,534,11.87,0.0,0.0,0,0,0.0,99.9,122518.8,32443.4,605.0,40448.0,28353.0,120.7,3515.62,2015-08-19,637302.0,2015-08-19,637302.0,28353.0,2015-08-19,637302.0,28353.0,40448.0,3515.62
1884,538,11.92,0.0,0.0,0,0,0.0,99.9,122518.8,32443.4,605.0,40448.0,28353.0,120.7,3515.62,2015-08-20,637350.0,2015-08-20,637350.0,28353.0,2015-08-20,637350.0,28353.0,40448.0,3515.62
1885,543,12.21,0.0,0.0,0,0,0.0,99.9,122518.8,32443.4,605.0,40448.0,28353.0,120.7,3515.62,2015-08-21,638169.0,2015-08-21,638169.0,28353.0,2015-08-21,638169.0,28353.0,40448.0,3515.62
1886,549,12.82,0.0,0.0,0,1,0.0,99.9,122518.8,32443.4,605.0,40448.0,28353.0,120.7,3515.62,2015-08-22,617727.0,2015-08-22,617727.0,28353.0,2015-08-22,617727.0,28353.0,40448.0,3515.62
1887,553,9.65,0.0,0.0,1,0,0.0,99.9,122518.8,32443.4,605.0,40448.0,28353.0,120.7,3515.62,2015-08-23,617731.0,2015-08-23,617731.0,28353.0,2015-08-23,617731.0,28353.0,40448.0,3515.62
1888,558,7.8,0.0,0.0,0,0,0.0,99.9,122518.8,32443.4,605.0,40448.0,28353.0,120.7,3515.62,2015-08-24,647189.0,2015-08-24,647189.0,28353.0,2015-08-24,647189.0,28353.0,40448.0,3515.62
1889,563,8.16,0.0,0.0,0,0,0.0,99.9,122518.8,32443.4,605.0,40448.0,28353.0,120.7,3515.62,2015-08-25,650754.0,2015-08-25,650754.0,28353.0,2015-08-25,650754.0,28353.0,40448.0,3515.62
1890,567,9.35,0.0,0.0,0,0,0.0,99.9,122518.8,32443.4,605.0,40448.0,28353.0,120.7,3515.62,2015-08-26,648509.0,2015-08-26,648509.0,28353.0,2015-08-26,648509.0,28353.0,40448.0,3515.62
1891,572,10.74,0.0,0.0,0,0,0.0,99.9,122518.8,32443.4,605.0,40448.0,28353.0,120.7,3515.62,2015-08-27,647787.0,2015-08-27,647787.0,28353.0,2015-08-27,647787.0,28353.0,40448.0,3515.62
1892,578,12.87,0.0,0.0,0,0,0.0,99.9,122518.8,32443.4,605.0,40448.0,28353.0,120.7,3515.62,2015-08-28,649196.0,2015-08-28,649196.0,28353.0,2015-08-28,649196.0,28353.0,40448.0,3515.62
1893,582,11.81,0.0,0.0,0,1,0.0,99.9,122518.8,32443.4,605.0,40448.0,28353.0,120.7,3515.62,2015-08-29,639253.0,2015-08-29,639253.0,28353.0,2015-08-29,639253.0,28353.0,40448.0,3515.62
1894,587,10.0,0.0,0.0,1,0,0.0,99.9,122518.8,32443.4,605.0,40448.0,28353.0,120.7,3515.62,2015-08-30,644859.0,2015-08-30,644859.0,28353.0,2015-08-30,644859.0,28353.0,40448.0,3515.62
1895,592,8.39,0.0,0.0,0,0,0.0,99.9,122518.8,32443.4,605.0,40448.0,28353.0,120.7,3515.62,2015-08-31,667880.0,2015-08-31,667880.0,28353.0,2015-08-31,667880.0,28353.0,40448.0,3515.62
1896,597,9.02,0.0,0.0,0,0,0.0,99.26,122518.8,32443.4,686.5,38253.0,30128.0,120.7,3375.33,2015-09-01,668418.0,2015-09-01,668418.0,30128.0,2015-09-01,668418.0,30128.0,38253.0,3375.33
1897,602,9.02,0.0,0.0,0,0,0.0,99.26,122518.8,32443.4,686.5,38253.0,30128.0,120.7,3375.33,2015-09-02,673272.0,2015-09-02,673272.0,30128.0,2015-09-02,673272.0,30128.0,38253.0,3375.33
1898,606,9.08,0.0,0.0,0,0,0.0,99.26,122518.8,32443.4,686.5,38253.0,30128.0,120.7,3375.33,2015-09-03,672353.0,2015-09-03,672353.0,30128.0,2015-09-03,672353.0,30128.0,38253.0,3375.33
1899,612,8.83,0.0,0.0,0,0,0.0,99.26,122518.8,32443.4,686.5,38253.0,30128.0,120.7,3375.33,2015-09-04,671985.0,2015-09-04,671985.0,30128.0,2015-09-04,671985.0,30128.0,38253.0,3375.33
1900,617,10.87,0.0,0.0,0,1,0.0,99.26,122518.8,32443.4,686.5,38253.0,30128.0,120.7,3375.33,2015-09-05,649867.0,2015-09-05,649867.0,30128.0,2015-09-05,649867.0,30128.0,38253.0,3375.33
1901,622,12.44,0.0,0.0,1,0,0.0,99.26,122518.8,32443.4,686.5,38253.0,30128.0,120.7,3375.33,2015-09-06,647202.0,2015-09-06,647202.0,30128.0,2015-09-06,647202.0,30128.0,38253.0,3375.33
1902,627,15.99,0.0,0.0,0,0,0.0,99.26,122518.8,32443.4,686.5,38253.0,30128.0,120.7,3375.33,2015-09-07,665330.0,2015-09-07,665330.0,30128.0,2015-09-07,665330.0,30128.0,38253.0,3375.33
1903,631,16.82,0.0,0.0,0,0,0.0,99.26,122518.8,32443.4,686.5,38253.0,30128.0,120.7,3375.33,2015-09-08,655035.0,2015-09-08,655035.0,30128.0,2015-09-08,655035.0,30128.0,38253.0,3375.33
1904,636,16.38,0.0,0.0,0,0,0.0,99.26,122518.8,32443.4,686.5,38253.0,30128.0,120.7,3375.33,2015-09-09,649861.0,2015-09-09,649861.0,30128.0,2015-09-09,649861.0,30128.0,38253.0,3375.33
1905,641,13.84,0.0,0.0,0,0,0.0,99.26,122518.8,32443.4,686.5,38253.0,30128.0,120.7,3375.33,2015-09-10,652311.0,2015-09-10,652311.0,30128.0,2015-09-10,652311.0,30128.0,38253.0,3375.33
1906,647,10.14,0.0,0.0,0,0,0.0,99.26,122518.8,32443.4,686.5,38253.0,30128.0,120.7,3375.33,2015-09-11,664013.0,2015-09-11,664013.0,30128.0,2015-09-11,664013.0,30128.0,38253.0,3375.33
1907,652,7.85,0.0,0.0,0,1,0.0,99.26,122518.8,32443.4,686.5,38253.0,30128.0,120.7,3375.33,2015-09-12,650905.0,2015-09-12,650905.0,30128.0,2015-09-12,650905.0,30128.0,38253.0,3375.33
1908,657,9.35,0.0,0.0,1,0,0.0,99.26,122518.8,32443.4,686.5,38253.0,30128.0,120.7,3375.33,2015-09-13,649882.0,2015-09-13,649882.0,30128.0,2015-09-13,649882.0,30128.0,38253.0,3375.33
1909,661,8.72,0.0,0.0,0,0,0.0,99.26,122518.8,32443.4,686.5,38253.0,30128.0,120.7,3375.33,2015-09-14,670464.0,2015-09-14,670464.0,30128.0,2015-09-14,670464.0,30128.0,38253.0,3375.33
1910,666,9.39,0.0,0.0,0,0,0.0,99.26,122518.8,32443.4,686.5,38253.0,30128.0,120.7,3375.33,2015-09-15,668956.0,2015-09-15,668956.0,30128.0,2015-09-15,668956.0,30128.0,38253.0,3375.33
1911,671,9.07,0.0,0.0,0,0,0.0,99.26,122518.8,32443.4,686.5,38253.0,30128.0,120.7,3375.33,2015-09-16,665664.0,2015-09-16,665664.0,30128.0,2015-09-16,665664.0,30128.0,38253.0,3375.33
1912,676,8.27,0.0,0.0,0,0,0.0,99.26,122518.8,32443.4,686.5,38253.0,30128.0,120.7,3375.33,2015-09-17,665782.0,2015-09-17,665782.0,30128.0,2015-09-17,665782.0,30128.0,38253.0,3375.33
1913,681,8.84,0.0,0.0,0,0,0.0,99.26,122518.8,32443.4,686.5,38253.0,30128.0,120.7,3375.33,2015-09-18,675606.0,2015-09-18,675606.0,30128.0,2015-09-18,675606.0,30128.0,38253.0,3375.33
1914,687,10.77,0.0,0.0,0,1,0.0,99.26,122518.8,32443.4,686.5,38253.0,30128.0,120.7,3375.33,2015-09-19,659674.0,2015-09-19,659674.0,30128.0,2015-09-19,659674.0,30128.0,38253.0,3375.33
1915,691,11.36,0.0,0.0,1,0,0.0,99.26,122518.8,32443.4,686.5,38253.0,30128.0,120.7,3375.33,2015-09-20,648996.0,2015-09-20,648996.0,30128.0,2015-09-20,648996.0,30128.0,38253.0,3375.33
1916,696,8.99,0.0,0.0,0,0,0.0,99.26,122518.8,32443.4,686.5,38253.0,30128.0,120.7,3375.33,2015-09-21,672037.0,2015-09-21,672037.0,30128.0,2015-09-21,672037.0,30128.0,38253.0,3375.33
1917,701,9.68,0.0,0.0,0,0,0.0,99.26,122518.8,32443.4,686.5,38253.0,30128.0,120.7,3375.33,2015-09-22,673745.0,2015-09-22,673745.0,30128.0,2015-09-22,673745.0,30128.0,38253.0,3375.33
1918,706,10.2,0.0,0.0,0,0,0.0,99.26,122518.8,32443.4,686.5,38253.0,30128.0,120.7,3375.33,2015-09-23,674404.0,2015-09-23,674404.0,30128.0,2015-09-23,674404.0,30128.0,38253.0,3375.33
